Index,Time_ms,Raw,Filtered
0,0,2108,2108
1,2,2107,2107
2,5,2104,2104
3,8,2099,2099
4,11,2092,2092
5,13,2085,2085
6,16,2078,2078
7,19,2072,2072
8,22,2066,2066
9,25,2061,2061
10,27,2057,2057
11,30,2054,2054
12,33,2052,2052
13,36,2050,2050
14,38,2049,2049
15,41,2049,2049
16,44,2048,2048
17,47,2048,2048
18,50,2048,2048
19,52,2048,2048
20,55,2048,2048
21,58,2048,2048
22,61,2048,2048
23,63,2048,2048
24,66,2048,2048
25,69,2048,2048
26,72,2048,2048
27,75,2048,2048
28,77,2048,2048
29,80,2048,2048
30,83,2048,2048
31,86,2048,2048
32,88,2048,2048
33,91,2048,2048
34,94,2048,2048
35,97,2048,2048
36,100,2048,2048
37,102,2048,2048
38,105,2048,2048
39,108,2048,2048
40,111,2048,2048
41,113,2048,2048
42,116,2048,2048
43,119,2048,2048
44,122,2048,2048
45,125,2048,2048
46,127,2048,2048
47,130,2048,2048
48,133,2048,2048
49,136,2048,2048
50,138,2048,2048
51,141,2048,2048
52,144,2048,2048
53,147,2048,2048
54,150,2048,2048
55,152,2048,2048
56,155,2048,2048
57,158,2048,2048
58,161,2048,2048
59,163,2048,2048
60,166,2048,2048
61,169,2048,2048
62,172,2048,2048
63,175,2048,2048
64,177,2048,2048
65,180,2048,2048
66,183,2048,2048
67,186,2048,2048
68,188,2048,2048
69,191,2048,2048
70,194,2048,2048
71,197,2048,2048
72,200,2048,2048
73,202,2048,2048
74,205,2048,2048
75,208,2048,2048
76,211,2048,2048
77,213,2048,2048
78,216,2048,2048
79,219,2048,2048
80,222,2048,2048
81,225,2048,2048
82,227,2048,2048
83,230,2048,2048
84,233,2048,2048
85,236,2048,2048
86,238,2048,2048
87,241,2048,2048
88,244,2048,2048
89,247,2048,2048
90,250,2048,2048
91,252,2048,2048
92,255,2048,2048
93,258,2048,2048
94,261,2048,2048
95,263,2048,2048
96,266,2048,2048
97,269,2048,2048
98,272,2048,2048
99,275,2048,2048
100,277,2048,2048
101,280,2048,2048
102,283,2048,2048
103,286,2048,2048
104,288,2048,2048
105,291,2048,2048
106,294,2048,2048
107,297,2048,2048
108,300,2048,2048
109,302,2048,2048
110,305,2048,2048
111,308,2048,2048
112,311,2048,2048
113,313,2048,2048
114,316,2048,2048
115,319,2048,2048
116,322,2048,2048
117,325,2048,2048
118,327,2048,2048
119,330,2048,2048
120,333,2048,2048
121,336,2048,2048
122,338,2048,2048
123,341,2048,2048
124,344,2048,2048
125,347,2048,2048
126,350,2048,2048
127,352,2048,2048
128,355,2048,2048
129,358,2048,2048
130,361,2048,2048
131,363,2048,2048
132,366,2048,2048
133,369,2048,2048
134,372,2048,2048
135,375,2048,2048
136,377,2048,2048
137,380,2048,2048
138,383,2048,2048
139,386,2048,2048
140,388,2048,2048
141,391,2048,2048
142,394,2048,2048
143,397,2048,2048
144,400,2048,2048
145,402,2048,2048
146,405,2048,2048
147,408,2048,2048
148,411,2048,2048
149,413,2048,2048
150,416,2052,2052
151,419,2053,2053
152,422,2055,2055
153,425,2058,2058
154,427,2061,2061
155,430,2065,2065
156,433,2071,2071
157,436,2077,2077
158,438,2085,2085
159,441,2095,2095
160,444,2106,2106
161,447,2120,2120
162,450,2136,2136
163,452,2154,2154
164,455,2174,2174
165,458,2197,2197
166,461,2222,2222
167,463,2249,2249
168,466,2278,2278
169,469,2309,2309
170,472,2340,2340
171,475,2371,2371
172,477,2402,2402
173,480,2432,2432
174,483,2460,2460
175,486,2485,2485
176,488,2507,2507
177,491,2524,2524
178,494,2537,2537
179,497,2545,2545
180,500,2548,2548
181,502,2545,2545
182,505,2537,2537
183,508,2524,2524
184,511,2507,2507
185,513,2485,2485
186,516,2460,2460
187,519,2432,2432
188,522,2402,2402
189,525,2371,2371
190,527,2340,2340
191,530,2309,2309
192,533,2278,2278
193,536,2249,2249
194,538,2222,2222
195,541,2197,2197
196,544,2174,2174
197,547,2154,2154
198,550,2136,2136
199,552,2120,2120
200,555,2106,2106
201,558,2095,2095
202,561,2085,2085
203,563,2077,2077
204,566,2071,2071
205,569,2065,2065
206,572,2061,2061
207,575,2058,2058
208,577,2055,2055
209,580,2053,2053
210,583,2048,2048
211,586,2048,2048
212,588,2048,2048
213,591,2048,2048
214,594,2048,2048
215,597,2048,2048
216,600,2048,2048
217,602,2048,2048
218,605,2048,2048
219,608,2048,2048
220,611,2048,2048
221,613,2048,2048
222,616,2048,2048
223,619,2048,2048
224,622,2048,2048
225,625,2048,2048
226,627,2048,2048
227,630,2048,2048
228,633,2048,2048
229,636,2048,2048
230,638,2048,2048
231,641,2048,2048
232,644,2048,2048
233,647,2048,2048
234,650,2048,2048
235,652,2048,2048
236,655,2048,2048
237,658,2048,2048
238,661,2048,2048
239,663,2048,2048
240,666,2048,2048
241,669,2048,2048
242,672,2048,2048
243,675,2048,2048
244,677,2048,2048
245,680,2048,2048
246,683,2048,2048
247,686,2048,2048
248,688,2048,2048
249,691,2048,2048
250,694,2048,2048
251,697,2048,2048
252,700,2048,2048
253,702,2048,2048
254,705,2048,2048
255,708,2048,2048
256,711,2048,2048
257,713,2048,2048
258,716,2048,2048
259,719,2049,2049
260,722,2050,2050
261,725,2052,2052
262,727,2054,2054
263,730,2056,2056
264,733,2058,2058
265,736,2059,2059
266,738,2059,2059
267,741,2058,2058
268,744,2054,2054
269,747,2048,2048
270,750,2039,2039
271,752,2027,2027
272,755,2012,2012
273,758,1996,1996
274,761,1979,1979
275,763,1962,1962
276,766,1946,1946
277,769,1932,1932
278,772,1920,1920
279,775,1912,1912
280,777,1907,1907
281,780,1905,1905
282,783,1907,1907
283,786,1911,1911
284,788,1917,1917
285,791,1925,1925
286,794,1934,1934
287,797,1945,1945
288,800,1957,1957
289,802,1968,1968
290,805,1979,1979
291,808,1989,1989
292,811,1999,1999
293,813,2007,2007
294,816,2015,2015
295,819,2022,2022
296,822,2027,2027
297,825,2032,2032
298,827,2036,2036
299,830,2039,2039
300,833,2041,2041
301,836,2043,2043
302,838,2044,2044
303,841,2046,2046
304,844,2046,2046
305,847,2048,2048
306,850,2048,2048
307,852,2048,2048
308,855,2048,2048
309,858,2048,2048
310,861,2048,2048
311,863,2048,2048
312,866,2048,2048
313,869,2048,2048
314,872,2048,2048
315,875,2048,2048
316,877,2048,2048
317,880,2048,2048
318,883,2048,2048
319,886,2048,2048
320,888,2048,2048
321,891,2048,2048
322,894,2048,2048
323,897,2048,2048
324,900,2048,2048
325,902,2048,2048
326,905,2048,2048
327,908,2048,2048
328,911,2048,2048
329,913,2048,2048
330,916,2048,2048
331,919,2048,2048
332,922,2048,2048
333,925,2048,2048
334,927,2048,2048
335,930,2048,2048
336,933,2048,2048
337,936,2048,2048
338,938,2048,2048
339,941,2048,2048
340,944,2048,2048
341,947,2048,2048
342,950,2048,2048
343,952,2048,2048
344,955,2048,2048
345,958,2048,2048
346,961,2048,2048
347,963,2048,2048
348,966,2048,2048
349,969,2048,2048
350,972,2048,2048
351,975,2048,2048
352,977,2048,2048
353,980,2048,2048
354,983,2048,2048
355,986,2048,2048
356,988,2048,2048
357,991,2048,2048
358,994,2048,2048
359,997,2048,2048
360,1000,2048,2048
361,1002,2048,2048
362,1005,2048,2048
363,1008,2048,2048
364,1011,2048,2048
365,1013,2048,2048
366,1016,2048,2048
367,1019,2048,2048
368,1022,2048,2048
369,1025,2048,2048
370,1027,2048,2048
371,1030,2048,2048
372,1033,2048,2048
373,1036,2048,2048
374,1038,2048,2048
375,1041,2048,2048
376,1044,2048,2048
377,1047,2048,2048
378,1050,2048,2048
379,1052,2048,2048
380,1055,2048,2048
381,1058,2048,2048
382,1061,2048,2048
383,1063,2048,2048
384,1066,2048,2048
385,1069,2048,2048
386,1072,2048,2048
387,1075,2048,2048
388,1077,2048,2048
389,1080,2048,2048
390,1083,2048,2048
391,1086,2048,2048
392,1088,2048,2048
393,1091,2048,2048
394,1094,2048,2048
395,1097,2048,2048
396,1100,2048,2048
397,1102,2048,2048
398,1105,2048,2048
399,1108,2048,2048
400,1111,2048,2048
401,1113,2048,2048
402,1116,2048,2048
403,1119,2048,2048
404,1122,2048,2048
405,1125,2048,2048
406,1127,2048,2048
407,1130,2048,2048
408,1133,2048,2048
409,1136,2048,2048
410,1138,2048,2048
411,1141,2048,2048
412,1144,2048,2048
413,1147,2048,2048
414,1150,2048,2048
415,1152,2048,2048
416,1155,2048,2048
417,1158,2048,2048
418,1161,2048,2048
419,1163,2048,2048
420,1166,2048,2048
421,1169,2048,2048
422,1172,2048,2048
423,1175,2048,2048
424,1177,2048,2048
425,1180,2048,2048
426,1183,2048,2048
427,1186,2048,2048
428,1188,2048,2048
429,1191,2048,2048
430,1194,2048,2048
431,1197,2048,2048
432,1200,2048,2048
433,1202,2048,2048
434,1205,2048,2048
435,1208,2048,2048
436,1211,2048,2048
437,1213,2048,2048
438,1216,2048,2048
439,1219,2048,2048
440,1222,2048,2048
441,1225,2048,2048
442,1227,2048,2048
443,1230,2048,2048
444,1233,2048,2048
445,1236,2048,2048
446,1238,2048,2048
447,1241,2048,2048
